student_id,region,subject,engagement_level,percentage,app_login_count,video_completion_rate
12702,Africa,Mathematics,Low,44.7,20,16.3
14670,South Asia,Economics,Low,44.7,10,8.0
17113,South Asia,Economics,Low,44.7,19,20.3
20950,South Asia,Computer Science,Low,44.7,17,0.0
22189,South Asia,English,Low,44.7,8,19.1
26910,Europe,Science,Low,44.7,14,24.0
30049,South America,Science,Low,44.7,14,19.4
33452,South Asia,Science,Low,44.7,20,29.9
149,Africa,History,Low,44.8,13,18.1
6294,Africa,English,Low,44.8,18,21.7
7239,Europe,Mathematics,Low,44.8,11,25.4
8670,South America,History,Low,44.8,10,2.6
9366,Africa,English,Low,44.8,9,10.0
9839,North America,Mathematics,Low,44.8,15,10.8
12334,East Asia,Economics,Low,44.8,10,0.4
16875,South Asia,Computer Science,Low,44.8,18,21.3
17760,South Asia,History,Low,44.8,10,23.3
23603,South America,Computer Science,Low,44.8,14,18.6
37412,South Asia,Mathematics,Low,44.8,6,24.6
14385,Africa,Computer Science,Low,44.9,24,10.8
14411,South America,English,Low,44.9,12,18.7
15945,South Asia,Economics,Low,44.9,10,6.7
25457,South Asia,History,Low,44.9,9,24.2
29475,Africa,Economics,Low,44.9,16,24.0
29745,South Asia,Science,Low,44.9,11,26.1
33117,Africa,English,Low,44.9,14,13.2
33556,South Asia,Economics,Low,44.9,7,9.5
34036,South Asia,Economics,Low,44.9,11,28.9
34349,Africa,Economics,Low,44.9,11,9.3
34677,South Asia,Science,Low,44.9,10,12.2
37272,Africa,Science,Low,44.9,14,10.4
4306,Africa,Science,Low,45.0,13,18.7
8720,Africa,Mathematics,Low,45.0,13,28.1
8888,South America,History,Low,45.0,3,15.7
13796,North America,Mathematics,Low,45.0,8,4.3
22401,South America,Economics,Low,45.0,16,19.0
24777,Africa,History,Low,45.0,10,8.8
33774,Africa,Economics,Low,45.0,6,5.7
35688,East Asia,Mathematics,Low,45.0,18,14.7
37531,North America,English,Low,45.0,9,31.5
1657,South America,History,Low,45.1,4,3.6
7957,Africa,Science,Low,45.1,14,20.4
11181,South Asia,Science,Low,45.1,5,25.7
19821,South Asia,Science,Low,45.1,12,15.4
25729,North America,Economics,Low,45.1,12,16.1
28377,Africa,Economics,Low,45.1,12,25.5
28755,North America,Economics,Low,45.1,11,0.0
28954,South Asia,Computer Science,Low,45.1,12,17.3
31935,Africa,English,Low,45.1,18,18.0
33288,Africa,Computer Science,Low,45.1,8,4.0
36357,Africa,Science,Low,45.1,9,2.9
3078,Africa,Mathematics,Low,45.2,20,4.9
13769,Africa,Computer Science,Low,45.2,6,24.2
16269,Africa,Science,Low,45.2,11,17.1
26865,South America,Mathematics,Low,45.2,8,20.8
27496,South Asia,English,Low,45.2,14,24.6
27686,Africa,Mathematics,Low,45.2,14,21.7
28950,South Asia,Science,Low,45.2,12,22.2
33981,South Asia,History,Low,45.2,14,9.1
36380,Africa,Economics,Low,45.2,11,20.4
39648,Africa,Science,Low,45.2,25,9.2
1593,South Asia,Computer Science,Low,45.3,7,32.6
3312,South Asia,Science,Low,45.3,10,12.8
3387,Africa,Science,Low,45.3,17,21.0
8300,South Asia,History,Low,45.3,14,19.4
10094,Europe,Mathematics,Low,45.3,11,11.0
11499,North America,Science,Low,45.3,15,18.1
14931,South Asia,Mathematics,Low,45.3,7,15.8
17146,Africa,English,Low,45.3,14,4.5
20077,Africa,Science,Low,45.3,17,0.0
26672,South Asia,Science,Low,45.3,21,10.0
27259,East Asia,Science,Low,45.3,13,8.8
28700,South America,Science,Low,45.3,5,14.0
28959,Africa,Science,Low,45.3,14,3.8
29587,South America,Economics,Low,45.3,9,14.6
31850,East Asia,Mathematics,Low,45.3,14,16.4
35179,North America,History,Low,45.3,15,21.8
35691,Africa,Mathematics,Low,45.3,8,4.2
35860,Africa,Economics,Low,45.3,20,9.8
36116,South Asia,Mathematics,Low,45.3,17,9.5
1319,South Asia,Economics,Low,45.4,18,0.9
6815,South Asia,History,Low,45.4,12,19.3
8421,Africa,History,Low,45.4,6,25.5
10836,South America,History,Low,45.4,17,20.4
10956,South Asia,Mathematics,Low,45.4,13,18.1
11930,Africa,Computer Science,Low,45.4,12,19.5
12461,South Asia,Economics,Low,45.4,5,0.4
12711,South America,Mathematics,Low,45.4,8,19.1
16219,South Asia,Economics,Low,45.4,5,6.2
16854,Africa,History,Low,45.4,12,18.9
23405,Africa,Mathematics,Low,45.4,15,15.1
28004,Africa,Computer Science,Low,45.4,20,0.0
31980,South Asia,Science,Low,45.4,26,12.2
32076,Europe,Economics,Low,45.4,6,14.8
33444,East Asia,Economics,Low,45.4,14,3.7
33616,North America,History,Low,45.4,15,14.4
34474,Africa,Science,Low,45.4,14,18.3
37434,East Asia,Mathematics,Low,45.4,7,26.7
1176,South Asia,History,Low,45.5,14,0.9
2976,South Asia,History,Low,45.5,9,14.2
3272,South Asia,Mathematics,Low,45.5,8,27.1
4757,East Asia,History,Low,45.5,7,29.9
12423,South Asia,Science,Low,45.5,8,6.5
14106,South Asia,Science,Low,45.5,6,24.5
19676,South Asia,History,Low,45.5,3,0.0
20302,South Asia,Science,Low,45.5,12,15.5
21472,South Asia,History,Low,45.5,11,15.4
21561,South America,English,Low,45.5,13,23.7
22420,North America,Mathematics,Low,45.5,12,4.7
22458,Africa,Mathematics,Low,45.5,13,6.7
23711,South Asia,Computer Science,Low,45.5,7,11.4
24092,Africa,History,Low,45.5,12,18.1
24646,North America,History,Low,45.5,9,18.9
24853,South America,Mathematics,Low,45.5,18,16.0
27457,Africa,English,Low,45.5,4,6.9
30289,South Asia,Mathematics,Low,45.5,15,9.9
32262,North America,Science,Low,45.5,13,18.8
32716,South Asia,English,Low,45.5,11,8.6
34490,Africa,Science,Low,45.5,21,17.2
38213,South Asia,Science,Low,45.5,5,20.7
2319,South America,Science,Low,45.6,14,22.9
4940,South Asia,History,Low,45.6,13,17.2
5289,Europe,Computer Science,Low,45.6,9,12.7
6044,Africa,English,Low,45.6,7,14.8
6945,Africa,Computer Science,Low,45.6,10,24.2
8912,South Asia,Economics,Low,45.6,16,20.1
10721,South Asia,Science,Low,45.6,12,6.9
11981,East Asia,Economics,Low,45.6,12,26.8
15063,Africa,Mathematics,Low,45.6,12,28.1
15808,East Asia,Economics,Low,45.6,14,4.6
17385,Europe,Computer Science,Low,45.6,9,19.7
21724,Africa,English,Low,45.6,12,26.9
22486,East Asia,Mathematics,Low,45.6,20,3.6
25397,South America,Mathematics,Low,45.6,9,19.6
29807,South America,Mathematics,Low,45.6,11,20.0
29852,Africa,Mathematics,Low,45.6,18,18.9
30435,Europe,Economics,Low,45.6,11,3.0
31469,South America,Science,Low,45.6,12,18.6
36031,South America,History,Low,45.6,9,18.6
37643,South Asia,English,Low,45.6,7,17.3
38264,South America,Mathematics,Low,45.6,8,7.5
798,South Asia,Mathematics,Low,45.7,9,31.7
1371,South America,Economics,Low,45.7,13,2.8
3469,East Asia,History,Low,45.7,6,20.4
5691,South Asia,Computer Science,Low,45.7,12,3.8
9910,Europe,History,Low,45.7,5,10.5
11237,South America,History,Low,45.7,23,9.3
11792,Africa,Economics,Low,45.7,18,10.0
14616,Africa,Mathematics,Low,45.7,16,18.8
19730,North America,Economics,Low,45.7,10,11.4
20583,North America,Mathematics,Low,45.7,8,18.3
26149,Europe,Mathematics,Low,45.7,10,11.6
26385,Africa,History,Low,45.7,7,0.0
26423,Africa,History,Low,45.7,13,17.0
26992,South Asia,Mathematics,Low,45.7,16,15.6
27154,South Asia,Mathematics,Low,45.7,16,18.5
27229,South America,English,Low,45.7,19,20.4
28516,South Asia,Mathematics,Low,45.7,21,17.6
32136,Africa,Mathematics,Low,45.7,11,0.0
33667,South Asia,Economics,Low,45.7,6,9.1
1954,South Asia,Mathematics,Low,45.8,8,14.9
3662,South Asia,Mathematics,Low,45.8,15,13.8
3908,South America,Science,Low,45.8,8,0.0
5657,Africa,History,Low,45.8,12,28.1
7805,Africa,Mathematics,Low,45.8,12,14.7
10018,Africa,Computer Science,Low,45.8,3,20.8
12285,Africa,Science,Low,45.8,32,0.0
12469,South Asia,Mathematics,Low,45.8,12,20.2
14184,East Asia,History,Low,45.8,24,14.8
14484,Europe,Science,Low,45.8,13,9.8
22036,South Asia,English,Low,45.8,11,22.1
25789,Europe,Science,Low,45.8,9,12.5
29990,Africa,English,Low,45.8,4,15.3
31127,South Asia,Economics,Low,45.8,9,15.5
31360,Africa,English,Low,45.8,24,12.7
6487,Africa,English,Low,45.9,15,0.0
6708,Europe,Mathematics,Low,45.9,6,15.0
7259,North America,Economics,Low,45.9,15,1.5
14272,Africa,Economics,Low,45.9,15,25.7
17958,Africa,Science,Low,45.9,17,13.0
23015,South Asia,Computer Science,Low,45.9,13,20.4
29707,Africa,Economics,Low,45.9,4,25.4
34280,Europe,Mathematics,Low,45.9,8,3.5
36061,Africa,Science,Low,45.9,13,18.8
38870,South America,English,Low,45.9,22,13.1
39732,South Asia,Economics,Low,45.9,8,6.5
557,Africa,History,Low,46.0,13,17.9
887,North America,Mathematics,Low,46.0,11,14.9
4059,Europe,History,Low,46.0,11,14.5
5707,South Asia,Economics,Low,46.0,8,13.8
5965,Africa,Science,Low,46.0,8,22.5
10703,South Asia,Computer Science,Low,46.0,7,25.5
11242,South Asia,Mathematics,Low,46.0,14,7.6
14325,Europe,History,Low,46.0,21,11.7
17120,South America,Economics,Low,46.0,17,21.6
21779,Africa,History,Low,46.0,24,10.8
24553,South Asia,Mathematics,Low,46.0,22,9.3
30787,South America,English,Low,46.0,11,16.4
32007,South America,Science,Low,46.0,18,1.1
32464,South America,Economics,Low,46.0,5,0.0
32896,North America,Computer Science,Low,46.0,8,9.6
34218,South Asia,Computer Science,Low,46.0,14,9.6
1425,Europe,Mathematics,Low,46.1,15,25.2
2296,Africa,English,Low,46.1,7,9.9
4522,Africa,History,Low,46.1,10,0.3
5721,South America,Science,Low,46.1,3,29.9
8693,South America,English,Low,46.1,13,25.2
9729,South America,History,Low,46.1,10,23.5
12472,North America,English,Low,46.1,18,30.1
13021,Africa,Computer Science,Low,46.1,4,13.0
20262,South America,History,Low,46.1,7,7.8
20863,Africa,Mathematics,Low,46.1,21,12.2
21420,Africa,Science,Low,46.1,10,5.7
24452,Europe,Mathematics,Low,46.1,8,11.0
28898,East Asia,History,Low,46.1,7,18.9
30873,South Asia,Mathematics,Low,46.1,14,0.0
34790,East Asia,Science,Low,46.1,20,7.0
39338,Africa,English,Low,46.1,8,8.5
422,Africa,Economics,Low,46.2,10,13.4
2617,South America,Science,Low,46.2,15,12.9
2668,South America,Economics,Low,46.2,6,2.0
3234,North America,Mathematics,Low,46.2,21,0.0
5337,Africa,Economics,Low,46.2,5,9.0
5677,East Asia,Mathematics,Low,46.2,7,14.3
7264,South America,Computer Science,Low,46.2,4,10.5
8137,Africa,History,Low,46.2,12,14.4
8166,Africa,History,Low,46.2,11,24.0
9923,Africa,History,Low,46.2,13,12.8
16538,Africa,Science,Low,46.2,8,18.0
18859,South Asia,Economics,Low,46.2,28,8.3
21540,Africa,Science,Low,46.2,10,13.7
27464,South Asia,Computer Science,Low,46.2,9,26.0
27814,South Asia,Computer Science,Low,46.2,15,14.8
32165,South Asia,Science,Low,46.2,11,25.9
34987,Europe,Computer Science,Low,46.2,7,0.0
38185,South America,Mathematics,Low,46.2,18,0.0
3140,South Asia,Economics,Low,46.3,9,20.2
4803,Europe,Computer Science,Low,46.3,9,22.3
6837,Africa,Computer Science,Low,46.3,11,21.9
8578,South America,Economics,Low,46.3,11,26.1
8969,South Asia,Mathematics,Low,46.3,9,25.7
9517,South Asia,Economics,Low,46.3,33,5.4
15477,Europe,Economics,Low,46.3,20,9.7
25622,Africa,Science,Low,46.3,8,13.0
31878,Africa,Mathematics,Low,46.3,5,13.4
32843,Africa,Mathematics,Low,46.3,16,17.1
34043,Africa,Science,Low,46.3,16,22.9
34419,Africa,History,Low,46.3,18,19.3
7077,Africa,Economics,Low,46.4,11,24.1
10539,North America,History,Low,46.4,7,8.0
10922,Africa,Science,Low,46.4,11,29.9
11955,South Asia,Economics,Low,46.4,9,16.1
12192,South Asia,History,Low,46.4,8,17.4
13315,Africa,Mathematics,Low,46.4,15,6.9
13579,Europe,Science,Low,46.4,15,19.9
14788,Africa,Economics,Low,46.4,12,18.5
14821,Africa,Economics,Low,46.4,9,30.1
14928,South America,Computer Science,Low,46.4,2,15.9
16049,South Asia,Mathematics,Low,46.4,10,12.7
18231,South Asia,Economics,Low,46.4,23,8.3
22803,South America,Computer Science,Low,46.4,12,22.0
27745,South Asia,Science,Low,46.4,9,23.8
29808,South Asia,English,Low,46.4,7,30.1
31934,East Asia,History,Low,46.4,12,9.5
32376,Africa,English,Low,46.4,10,0.0
37053,Europe,Science,Low,46.4,11,15.1
4083,Africa,Science,Low,46.5,12,23.5
8748,North America,Mathematics,Low,46.5,16,18.7
11315,Africa,History,Low,46.5,11,11.6
11410,East Asia,Mathematics,Low,46.5,10,5.6
12087,Africa,Economics,Low,46.5,3,16.2
12542,South Asia,History,Low,46.5,13,16.3
13810,South Asia,Mathematics,Low,46.5,9,10.7
13984,Europe,English,Low,46.5,11,14.0
15623,South America,English,Low,46.5,7,0.0
16623,Europe,Mathematics,Low,46.5,14,8.4
17488,Africa,Science,Low,46.5,25,11.0
18411,Africa,Mathematics,Low,46.5,24,14.3
19920,South Asia,Economics,Low,46.5,16,21.0
22681,South Asia,Computer Science,Low,46.5,17,0.0
24520,Africa,Economics,Low,46.5,12,3.7
26803,Europe,Science,Low,46.5,12,8.1
29706,Africa,History,Low,46.5,10,6.4
36044,Africa,Science,Low,46.5,14,9.9
37361,South America,Mathematics,Low,46.5,15,23.6
38345,South America,Economics,Low,46.5,17,23.8
328,North America,Computer Science,Low,46.6,29,0.1
345,South America,Mathematics,Low,46.6,8,12.0
2605,Africa,Science,Low,46.6,6,17.9
4628,Europe,Computer Science,Low,46.6,8,29.6
5713,South Asia,Economics,Low,46.6,4,26.7
5842,South America,Economics,Low,46.6,11,21.8
5912,South Asia,History,Low,46.6,11,25.5
6280,South Asia,Mathematics,Low,46.6,6,14.7
11374,North America,Economics,Low,46.6,10,0.0
14883,Africa,Science,Low,46.6,15,24.9
15869,Europe,Economics,Low,46.6,14,15.5
16940,South Asia,Mathematics,Low,46.6,9,1.5
19171,South Asia,Economics,Low,46.6,3,7.9
20851,South Asia,History,Low,46.6,12,13.9
21621,East Asia,Mathematics,Low,46.6,11,2.8
22159,Africa,History,Low,46.6,5,32.3
22690,Africa,Mathematics,Low,46.6,6,9.3
24602,North America,Mathematics,Low,46.6,12,15.1
26856,South Asia,Computer Science,Low,46.6,17,13.3
26960,South America,Computer Science,Low,46.6,11,9.8
27283,Europe,Science,Low,46.6,16,4.5
28880,Africa,Science,Low,46.6,8,31.2
29170,Africa,Science,Low,46.6,9,7.4
30635,Europe,Economics,Low,46.6,2,3.8
30718,Africa,Science,Low,46.6,10,3.2
34634,Africa,Computer Science,Low,46.6,7,7.8
39002,South America,Computer Science,Low,46.6,6,12.7
2348,Africa,Economics,Low,46.7,11,19.8
3053,Africa,Economics,Low,46.7,9,17.8
8976,North America,History,Low,46.7,13,1.2
9627,South Asia,History,Low,46.7,6,8.2
11345,Africa,Mathematics,Low,46.7,5,16.0
11603,Africa,Mathematics,Low,46.7,13,15.1
12319,Europe,Economics,Low,46.7,16,0.0
12877,South America,Mathematics,Low,46.7,5,15.1
13812,Africa,Computer Science,Low,46.7,10,1.6
14672,South America,English,Low,46.7,24,0.0
15685,Africa,Economics,Low,46.7,13,26.1
20176,Africa,History,Low,46.7,10,5.4
22842,Africa,Science,Low,46.7,8,30.7
24021,Africa,Computer Science,Low,46.7,20,0.0
25476,South America,English,Low,46.7,4,14.2
27609,Africa,Science,Low,46.7,17,19.0
29385,Africa,Economics,Low,46.7,6,12.5
31219,Europe,Economics,Low,46.7,22,14.6
31401,South Asia,Economics,Low,46.7,4,23.1
32936,South America,History,Low,46.7,16,0.3
33359,South America,Economics,Low,46.7,7,3.1
36749,Africa,English,Low,46.7,17,16.6
38691,Europe,History,Low,46.7,5,8.1
39952,South Asia,Mathematics,Low,46.7,6,12.7
3553,South America,Computer Science,Low,46.8,11,6.9
4546,Africa,Science,Low,46.8,12,0.0
9658,Africa,Mathematics,Low,46.8,16,8.3
14562,Africa,Science,Low,46.8,15,0.0
14898,South Asia,Mathematics,Low,46.8,15,24.1
16799,South America,History,Low,46.8,4,21.1
19918,South Asia,Mathematics,Low,46.8,14,14.6
22878,Africa,Computer Science,Low,46.8,5,20.8
23485,Africa,Economics,Low,46.8,14,16.0
26826,Africa,History,Low,46.8,12,20.4
27170,East Asia,English,Low,46.8,5,4.2
28876,Africa,English,Low,46.8,12,2.6
30366,Africa,Computer Science,Low,46.8,28,2.8
30879,South America,English,Low,46.8,11,18.8
31124,South America,English,Low,46.8,18,16.9
35041,South America,History,Low,46.8,21,13.7
35220,South Asia,Science,Low,46.8,14,24.8
35949,South America,Mathematics,Low,46.8,7,20.5
36198,Africa,Mathematics,Low,46.8,16,21.2
1634,South America,Computer Science,Low,46.9,14,20.1
2629,East Asia,English,Low,46.9,5,6.6
3406,South Asia,History,Low,46.9,17,15.3
7432,Africa,Mathematics,Low,46.9,13,11.5
10404,Europe,Economics,Low,46.9,10,0.0
10745,Africa,Economics,Low,46.9,16,12.6
17767,North America,Economics,Low,46.9,11,1.0
21490,Africa,Science,Low,46.9,16,24.4
23343,North America,Computer Science,Low,46.9,6,12.4
23511,Africa,Mathematics,Low,46.9,18,0.0
23747,South Asia,Computer Science,Low,46.9,8,7.9
25841,South America,English,Low,46.9,12,9.4
27473,Africa,Science,Low,46.9,7,12.0
29936,South Asia,History,Low,46.9,11,29.7
31038,Europe,Economics,Low,46.9,18,9.6
32670,Africa,Economics,Low,46.9,12,9.4
34131,South Asia,History,Low,46.9,12,16.5
34256,Africa,Economics,Low,46.9,14,16.7
34518,South Asia,Economics,Low,46.9,3,8.6
35995,South America,History,Low,46.9,11,6.8
38335,North America,Science,Low,46.9,12,10.6
2447,Africa,Science,Low,47.0,13,2.7
3780,South Asia,Economics,Low,47.0,8,17.3
7133,Africa,English,Low,47.0,16,1.9
7575,East Asia,Science,Low,47.0,26,13.2
10486,Europe,Science,Low,47.0,17,5.7
10780,South America,Economics,Low,47.0,22,10.7
12262,Europe,Science,Low,47.0,7,21.0
14664,South America,History,Low,47.0,16,19.6
18496,South Asia,English,Low,47.0,17,0.9
18815,Africa,English,Low,47.0,8,19.6
20885,North America,History,Low,47.0,7,12.3
24841,South America,Mathematics,Low,47.0,6,15.0
28559,Africa,History,Low,47.0,5,19.7
29725,Europe,Mathematics,Low,47.0,14,8.5
29955,Africa,Economics,Low,47.0,14,25.7
33814,South Asia,Computer Science,Low,47.0,6,20.0
34003,North America,Economics,Low,47.0,13,16.4
34748,South Asia,Economics,Low,47.0,13,11.3
35697,South Asia,Science,Low,47.0,16,17.8
718,South Asia,Science,Low,47.1,16,21.1
2168,South America,Economics,Low,47.1,8,17.9
2414,East Asia,Science,Low,47.1,17,9.3
11154,South America,Computer Science,Low,47.1,11,12.9
11346,South Asia,Mathematics,Low,47.1,7,24.5
15075,South Asia,Mathematics,Low,47.1,12,9.5
16778,South Asia,Computer Science,Low,47.1,10,5.6
17225,Africa,Mathematics,Low,47.1,6,7.8
18448,Africa,Economics,Low,47.1,8,11.9
19281,Africa,English,Low,47.1,15,14.0
19994,Europe,History,Low,47.1,12,7.5
25169,South Asia,Science,Low,47.1,6,0.0
25534,North America,Science,Low,47.1,5,34.6
26212,Africa,Computer Science,Low,47.1,16,18.8
26280,Africa,English,Low,47.1,8,7.0
28363,Africa,Computer Science,Low,47.1,6,2.8
29970,South America,Economics,Low,47.1,11,27.9
30708,Africa,Economics,Low,47.1,17,6.5
31533,South Asia,English,Low,47.1,5,15.4
35246,Africa,History,Low,47.1,6,11.6
39221,South America,Science,Low,47.1,20,2.2
3108,South Asia,Mathematics,Low,47.2,17,22.4
4081,South America,Economics,Low,47.2,13,5.3
8055,Africa,English,Low,47.2,6,17.6
8415,Africa,Mathematics,Low,47.2,16,8.7
11767,Africa,Economics,Low,47.2,9,11.1
24206,South Asia,History,Low,47.2,10,29.7
25023,South America,English,Low,47.2,5,8.8
26158,Africa,History,Low,47.2,14,2.5
26980,South America,History,Low,47.2,12,9.1
29014,Africa,English,Low,47.2,13,13.8
30665,South Asia,Economics,Low,47.2,11,13.6
32762,South America,English,Low,47.2,9,24.3
33572,East Asia,Science,Low,47.2,9,10.2
36409,Africa,Economics,Low,47.2,10,24.9
39405,East Asia,Mathematics,Low,47.2,17,9.7
2677,South America,History,Low,47.3,20,14.3
3358,South America,Mathematics,Low,47.3,9,24.7
5429,North America,History,Low,47.3,9,0.0
5611,Europe,Economics,Low,47.3,9,13.5
6005,South Asia,Science,Low,47.3,12,7.0
7263,Africa,English,Low,47.3,14,10.7
8609,Africa,Science,Low,47.3,23,13.2
9056,Africa,History,Low,47.3,8,29.9
12846,Africa,History,Low,47.3,16,19.1
12990,South America,Economics,Low,47.3,8,26.9
14537,South Asia,Mathematics,Low,47.3,11,14.9
18553,Africa,History,Low,47.3,4,12.3
19454,Europe,Mathematics,Low,47.3,16,24.2
22713,South America,English,Low,47.3,7,15.9
23461,South Asia,Mathematics,Low,47.3,15,24.9
38837,Africa,Computer Science,Low,47.3,15,11.9
203,South Asia,Economics,Low,47.4,8,15.7
6233,North America,History,Low,47.4,17,5.8
6780,Europe,Economics,Low,47.4,8,28.5
7958,South Asia,Mathematics,Low,47.4,21,12.7
8568,North America,Science,Low,47.4,6,1.5
9154,Africa,English,Low,47.4,12,15.7
9742,South Asia,Science,Low,47.4,17,10.3
11566,South Asia,Mathematics,Low,47.4,19,20.8
12310,South Asia,History,Low,47.4,7,27.6
13080,Africa,Science,Low,47.4,18,11.3
14267,South America,English,Low,47.4,21,15.7
19253,South America,Economics,Low,47.4,9,32.4
19906,Africa,Mathematics,Low,47.4,11,0.0
22482,Africa,Economics,Low,47.4,15,25.5
25236,South Asia,English,Low,47.4,12,3.8
25564,Africa,Mathematics,Low,47.4,9,30.4
25619,Africa,Economics,Low,47.4,18,12.9
29162,Africa,Science,Low,47.4,6,6.3
32091,Africa,Computer Science,Low,47.4,19,17.3
32105,East Asia,Mathematics,Low,47.4,11,8.4
33298,South America,Economics,Low,47.4,14,2.4
33896,South Asia,Mathematics,Low,47.4,18,22.1
37161,Europe,Computer Science,Low,47.4,8,18.9
11,East Asia,History,Low,47.5,24,3.2
10766,Africa,Mathematics,Low,47.5,6,4.2
11856,Africa,Mathematics,Low,47.5,23,15.1
12764,South America,Science,Low,47.5,10,24.6
12924,Africa,History,Low,47.5,15,0.0
13942,Africa,Computer Science,Low,47.5,20,11.4
17379,North America,Mathematics,Low,47.5,28,0.2
19282,Africa,Science,Low,47.5,15,15.0
20883,East Asia,Science,Low,47.5,19,18.9
21426,South Asia,Computer Science,Low,47.5,12,16.6
24419,South Asia,History,Low,47.5,7,17.3
24796,South Asia,Mathematics,Low,47.5,10,2.4
26145,Africa,Science,Low,47.5,12,12.9
30595,Africa,Computer Science,Low,47.5,13,10.9
30939,Europe,History,Low,47.5,15,12.0
38066,Africa,Mathematics,Low,47.5,11,18.3
38814,Africa,Science,Low,47.5,20,16.1
2722,Africa,Mathematics,Low,47.6,10,29.5
5033,South Asia,Mathematics,Low,47.6,12,9.0
5425,Europe,Science,Low,47.6,8,22.4
5596,South Asia,Computer Science,Low,47.6,18,13.9
9514,South Asia,Economics,Low,47.6,14,17.9
